node1,node2,jaccard_coef,adar_index,shortest_path,follows_back,page_rank_n1,page_rank_n2,katz_n1,katz_n2,hubs_n1,hubs_n2,authorities_n1,authorities_n2,num_followers_node1,num_followers_node2,num_followees_node1,num_followees_node2,inter_followers,inter_followees,cos_sim,link
489,121,0.05263157894736842,5.558852231604927,2,1,0.0009816603852443177,0.00451408437731519,0.03288612937236582,0.05057468645585866,0.001773807088981165,0.009537409914479905,0.0018675368956616793,0.006294482127546545,15,79,17,123,3,4,0.503,0.0
914,396,0.0,0.0,4,0,0.0007585920616976655,0.0006082168971636608,0.03044651289078771,0.030284939483786546,0.0005368989084601043,0.0,0.0005755614768399028,0.00036417199525319653,12,10,8,0,0,0,-0.16,0.0
840,34,0.0,0.0,3,0,0.0006011249189101217,0.0008161601957850713,0.030564817727606497,0.030649451700138802,0.0003669600283681211,0.0009094617679481898,0.0007525690095557976,0.0004661141743360124,11,8,3,16,0,0,0.121,0.0
286,183,0.07142857142857142,6.011638353350065,2,1,0.0011643118337623924,0.004168509347523282,0.034377275432161396,0.04932130084393235,0.0012670968750938772,0.007284149122117416,0.0020936326249287344,0.00630294565607591,23,82,14,94,9,5,0.433,0.0
356,896,0.10256410256410256,2.1352395423235886,2,1,0.0014482942819757274,0.0006711899771892518,0.03559479521657228,0.031165845779659886,0.0015518356852074907,0.001525090461652359,0.002694779680044387,0.0011522395979246627,29,15,12,18,2,0,0.694,0.0
10,260,0.06976744186046512,2.1542293385241664,2,0,0.0012014883339597762,0.0008861853468713003,0.03355639041058917,0.030556003968576977,0.0019153812715869258,0.000434516753890597,0.001630183046403724,0.0003826622917751637,22,11,22,10,3,3,0.69,0.0
338,170,0.25,14.168764626605688,2,1,0.0016165676095347152,0.0023987455078455307,0.036288569893515504,0.04116899011131359,0.002355974830064717,0.003933077953057431,0.0025741935936992102,0.004152682048317322,30,46,24,47,11,8,0.927,0.0
686,455,0.07142857142857142,1.753043979334083,2,0,0.0004610875470504359,0.001920193681959023,0.02939138931193071,0.035491030074896415,0.00030782046791265344,0.0017839919948434294,0.0004603248922227405,0.0015763646481218416,6,30,3,33,1,3,0.785,0.0
121,649,0.0055248618784530384,0.47849062358207334,2,1,0.00451408437731519,0.0004424573718807802,0.05057468645585866,0.028879360969234425,0.009537409914479905,0.00020641995771721446,0.006294482127546545,0.00011344299085555218,79,4,123,5,2,1,-0.201,0.0
354,847,0.0,0.0,3,0,0.0005197985454736928,0.0010999185998680709,0.02940818100839076,0.032059734589211096,0.0002052726591324534,0.0006716595017694715,0.00024282530829320982,0.0007989535734189949,6,16,2,11,0,0,-0.199,0.0
26,251,0.16666666666666666,4.225761670747671,2,1,0.001050493041018171,0.0009656341976905057,0.03212911617635091,0.03198015308984229,0.000660574502464922,0.0009811288621402383,0.0007557071445396727,0.00107278257169212,18,17,13,17,5,3,0.936,0.0
648,52,0.0,0.0,-1,0,0.001324312254205437,0.0008132811495166111,0.028029144019359284,0.03065530659370062,3.4752156340933544e-58,0.0005765125461803363,1.6334722741862104e-56,0.00045018144129119837,1,11,1,15,0,0,0.161,0.0
736,485,0.0,0.0,-1,0,0.002107527986478519,0.0009076372325369499,0.02932463058523098,0.0315502306762691,1.5638343217636842e-05,0.0008850095720597806,0.0007350565475595908,0.0007322202627736983,5,14,1,14,1,0,0.667,0.0
681,818,0.0,0.0,3,0,0.0007412188885997258,0.0004111650673400211,0.030740472694074393,0.029488396927689838,0.0004398393234421924,0.0004943256125864179,0.0006661110682619064,0.0005289715689703507,11,7,11,6,1,0,-0.082,0.0
800,708,0.0,0.0,3,0,0.00025826965655632357,0.0006358042836914345,0.028367218944954194,0.030475570281613625,7.676144279894178e-05,0.0005175501585834076,9.143237949090955e-05,0.0008050298315356556,2,6,0,6,1,0,0.687,0.0
196,384,0.0,0.0,3,0,0.0006375172070528778,0.0006208283379787086,0.03069991782842196,0.03051298309431365,0.0010087837204784933,0.0,0.0007209222314906909,0.0005429047994964542,11,11,14,0,0,0,0.396,0.0
333,1003,0.0,0.0,-1,0,0.0029827153829319396,0.00019950526574374428,0.04295035707851048,0.02788899829926249,0.005897612622938616,0.0,0.004590177747517696,0.0,61,0,67,0,0,0,0.307,0.0
151,753,0.0,0.0,2,1,0.0013705357984747175,0.0006537332918746251,0.03420153369388326,0.03003731322706976,0.0012859332647624842,0.00019498642210840185,0.0016930499727216056,0.0005121850818878674,25,9,15,6,2,0,0.893,0.0
221,226,0.09523809523809523,3.5946432848169003,2,1,0.0016869129219048808,0.0013758741447311238,0.03578344271006603,0.035199267314233236,0.0014458002559041665,0.0029099062896882533,0.002376469363697531,0.0023645314423222665,27,25,19,31,3,4,0.91,0.0
250,104,0.14814814814814814,2.7672215541496663,2,1,0.0009313313269536471,0.0009442501318023926,0.0321826803775474,0.03171418446068736,0.0006022774436141415,0.00039034582904764646,0.0009171474984920108,0.0006990514025315052,18,12,10,11,4,3,0.968,0.0
621,721,0.0,0.0,3,0,0.000603687152155939,0.002560719848772774,0.030218692546589754,0.028922790789630663,0.00039027538981798707,3.554547969484196e-06,0.0005093128415180567,0.00016707612323262682,9,5,8,1,0,0,-0.17,0.0
889,405,0.011904761904761904,0.6329980904609674,2,1,0.00029635480531222357,0.0022970652230158138,0.028583888626032183,0.040389716294300486,7.916105604046212e-05,0.0056417964036715946,0.0002237306984167553,0.003911809571304265,3,45,0,60,2,0,0.457,0.0
354,223,0.022727272727272728,0.4947582101588187,3,0,0.0005197985454736928,0.0013290136102047426,0.02940818100839076,0.03402061481441776,0.0002052726591324534,0.0022087463974781404,0.00024282530829320982,0.0017756763862272317,6,19,2,29,0,1,0.022,0.0
451,795,0.0,0.0,-1,0,0.00044302332340323834,0.00019950526574374428,0.028831797634404473,0.02788899829926249,0.0001793147236872383,0.0,6.144016775320058e-05,0.0,4,0,8,0,0,0,0.14,0.0
58,138,0.1702127659574468,9.50945978374775,2,1,0.0027349622458259382,0.0011909977470558589,0.04270557577493725,0.03251618693941841,0.005255511316686936,0.0012471628057248135,0.004397577120309349,0.0012557464153480165,54,19,61,14,7,8,0.754,0.0
794,364,0.0,0.0,-1,0,0.00019950526574374428,0.00033851505066731285,0.02788899829926249,0.028890943134044566,0.0,0.00017410428400392098,0.0,0.00040207248009286505,0,5,0,0,0,0,0.479,0.0
212,493,0.08888888888888889,6.202513641084356,2,1,0.0028324054719321224,0.0022108009667069772,0.043746084364912154,0.039310174433262166,0.0063548667916040755,0.0030445365465431727,0.005091901749529139,0.0037844068255979304,52,45,66,46,16,7,0.375,0.0
199,280,0.10204081632653061,5.987917721931824,2,1,0.0012361734547731468,0.002713245006227704,0.03388479967859849,0.04328793479166972,0.001574523076373364,0.004212361747545859,0.001427632042773435,0.004998064262801164,19,51,28,53,4,7,0.715,0.0
16,44,0.07142857142857142,3.5241658514904772,2,1,0.0019439499610454725,0.002667996894372966,0.038425535406111454,0.04002171844018133,0.0028043053821073046,0.0033914859441316236,0.003257172749452707,0.0034059080723957643,38,47,28,48,6,5,-0.036,0.0
730,961,0.0,0.0,-1,0,0.0003709667955091849,0.00019950526574374428,0.029480735788640022,0.02788899829926249,0.0009003651339840929,0.0,0.0008066876428571893,0.0,5,0,10,0,0,0,0.815,0.0
798,597,0.0,0.0,-1,0,0.001324312254205437,0.0006020554498116085,0.028029144019359284,0.030460260849581453,3.4752156340933544e-58,0.0007169398185000289,1.6334722741862104e-56,0.0007764736710486029,0,10,0,9,0,0,0.135,0.0
342,149,0.1,5.25067686367095,2,0,0.0014485866351899408,0.000781319766181604,0.03459863714364389,0.030718567774731524,0.0020666107318546923,0.0005423348480676023,0.0014303604318450563,0.0003723572153480036,28,10,37,12,3,5,0.853,0.0
135,75,0.1,1.9398684278264962,2,1,0.0012021193534942866,0.000597658152341999,0.03323489114260765,0.029937622964495796,0.0007448691944517874,0.0005984987121359506,0.001291143757073826,0.0004180617076258958,20,8,12,11,1,2,0.945,0.0
275,86,0.016666666666666666,1.9629541914809439,2,0,0.000843975517996026,0.005139278402435626,0.03145225193696239,0.05060274375618712,0.0006593938560110427,0.007241884113555197,0.0007151247903798268,0.0051170147524302,11,85,13,103,1,1,0.13,0.0
82,767,0.0,0.0,3,0,0.0032834632441981516,0.00028988976634738593,0.04526764382777745,0.02866900829168468,0.009261341427415725,0.0,0.005137982650708186,0.00035479596336292083,64,4,115,0,1,0,0.062,0.0
728,443,0.0,0.0,3,0,0.0007801731520220544,0.0015048963161788025,0.030524334191092455,0.0346076924516634,0.0002762933291044339,0.0013430819805618562,0.0005763008099135071,0.0015797321739376903,10,25,0,24,0,0,0.164,0.0
14,178,0.05128205128205128,2.5600451220146767,2,0,0.001712419941413781,0.0008244290554176728,0.035578387202907964,0.03123273526127265,0.0023608434410267664,0.0005389552295399089,0.0016062977304573448,0.0004316110514948319,35,14,44,21,1,2,0.781,0.0
30,379,0.0,0.0,3,0,0.001749828585863483,0.001122770091349953,0.036526921152813134,0.03250896416518589,0.0024655842009977244,0.0013932942348672409,0.002753242849897032,0.0008305302559024001,33,19,25,28,0,0,-0.279,0.0
361,366,0.04597701149425287,2.1813876360346067,2,0,0.0013129194071952153,0.0021851803101674,0.0341580734003985,0.039819138595577376,0.0012921777972419095,0.003925005587586951,0.001356285533396518,0.0034686619599825605,25,41,18,49,3,1,0.107,0.0
272,45,0.18,6.280501247877582,2,0,0.0014100084947017612,0.0012749885856357562,0.03374597711355672,0.03366184954424026,0.0009159069025974742,0.0012819903724734945,0.0011853838102871437,0.0017209406157018433,25,18,24,19,6,5,0.91,0.0
627,228,0.0,0.0,3,0,0.00047521411879638734,0.000646608943830134,0.02963981310552333,0.031102896793174326,0.0005647102195301719,0.0,0.0005996888197379404,0.0009731632510044348,5,11,7,0,0,0,0.169,0.0
472,511,0.0,0.0,-1,0,0.0003585062269568578,0.0006665290441191447,0.02888881922836761,0.03059253209953202,0.0,0.00021186483721158907,0.0002071806518741394,0.0005743521037070787,5,10,0,5,0,0,0.513,0.0
82,366,0.20398009950248755,25.556780369782533,2,0,0.0032834632441981516,0.0021851803101674,0.04526764382777745,0.039819138595577376,0.009261341427415725,0.003925005587586951,0.005137982650708186,0.0034686619599825605,64,41,115,49,10,23,0.5,0.0
160,189,0.034482758620689655,6.305098406679182,2,0,0.006058234609117901,0.0018410961861081473,0.057905326386675705,0.03603565076777367,0.011219812058962837,0.0016527298145931704,0.006913510957207758,0.002052367184063778,106,35,181,22,7,7,0.027,0.0
393,643,0.0,0.0,2,0,0.001954577319315794,0.0006348806649003406,0.038042090504713265,0.02963057786226873,0.002750187035766048,1.5480733183912767e-05,0.003126249097004282,0.0003724417113427481,29,6,40,0,0,0,0.278,0.0
231,917,0.0,0.0,2,0,0.0014209781373117545,0.0007155275930258055,0.0338421231274085,0.030158260921251002,0.0014440523843923482,0.0007148212700469779,0.0009755203905700906,0.00041834011202178113,25,6,30,15,0,0,0.783,0.0
487,990,0.0,0.0,4,0,0.0005643602615403943,0.0007121968598010613,0.02930385076316167,0.0308774396053301,0.00011166966346156443,9.305878856669774e-05,0.00014681906940422213,0.0006645703741166504,7,11,10,2,0,0,0.09,0.0
338,62,0.06417112299465241,6.475139586301463,2,1,0.0016165676095347152,0.0053153178687645195,0.036288569893515504,0.054379133532617537,0.002355974830064717,0.008732737927026548,0.0025741935936992102,0.006858857962720856,30,105,24,111,11,5,0.339,0.0
533,169,0.12422360248447205,11.087292195468647,2,0,0.0022253676312754397,0.002498610993833903,0.038642531356001285,0.04226305118605872,0.004417250759189881,0.005887533955070416,0.002767696454567444,0.004658628549533581,35,54,65,65,5,7,-0.166,0.0
445,774,0.0,0.0,-1,0,0.0007262486068933731,0.00019950526574374428,0.0316825443005802,0.02788899829926249,0.0012359619223980397,0.0,0.001442897994077036,0.0,13,0,15,0,0,0,0.315,0.0
870,731,0.0,0.0,-1,0,0.0002697422689235669,0.0010214504596527093,0.028376689506793708,0.03168690897115153,0.0,0.0,6.915019161095827e-05,0.0,3,0,0,0,0,0,-1.0,0.0
431,841,0.0,0.0,3,0,0.000988612187631581,0.00048008404004287557,0.03173516017715654,0.028837771382554812,0.0005947202296452723,0.0001029726740385798,0.0012982153145106427,6.709102465255678e-05,14,5,7,5,0,0,0.099,0.0
16,169,0.1559633027522936,9.404097477894137,2,1,0.0019439499610454725,0.002498610993833903,0.038425535406111454,0.04226305118605872,0.0028043053821073046,0.005887533955070416,0.003257172749452707,0.004658628549533581,38,54,28,65,10,10,0.484,0.0
104,438,0.0,0.0,3,0,0.0009442501318023926,0.002407403742494893,0.03171418446068736,0.038682552956617086,0.00039034582904764646,0.0031319188563829602,0.0006990514025315052,0.0026690220178289268,12,41,11,46,1,0,-0.005,0.0
903,808,0.0,0.0,-1,0,0.0003112840960069343,0.001324312254205437,0.028363540280528576,0.028029144019359284,0.0,3.4752156340933544e-58,5.194263269760035e-05,1.6334722741862104e-56,2,0,0,0,0,0,0.269,0.0
221,316,0.13333333333333333,3.785096107122576,2,1,0.0016869129219048808,0.0010384428793050698,0.03578344271006603,0.03303488801743687,0.0014458002559041665,0.0009699040508517476,0.002376469363697531,0.0012303010735453047,27,21,19,17,3,2,0.873,0.0
405,102,0.010101010101010102,0.5827494472602965,2,0,0.0022970652230158138,0.0006646082263252255,0.040389716294300486,0.030040665047715173,0.0056417964036715946,0.0005343164144463753,0.003911809571304265,0.0003448857710486582,45,9,60,12,1,1,-0.057,0.0
516,203,0.0,0.0,3,0,0.0005124060466353212,0.0012087523519697483,0.029664754021050812,0.034314662757177046,0.00042955007682547996,0.0,0.0004133715162476072,0.0021225877939686395,8,20,9,0,0,0,-0.034,0.0
575,31,0.0,0.0,-1,0,0.0005017241467024421,0.001145104286509643,0.02981178930073347,0.03323005739082304,0.0,0.0020718034777921666,0.00033745593362451224,0.001463980348947512,9,18,0,22,0,0,-0.066,0.0
703,348,0.0,0.0,-1,0,0.0010214504596527093,0.0003186939382321266,0.03168690897115153,0.028577189617631095,0.0,9.985690077625247e-05,0.0,0.00012911749798931018,0,3,0,0,0,0,-1.0,0.0
82,93,0.08755760368663594,12.091903712049362,2,0,0.0032834632441981516,0.001545804833937961,0.04526764382777745,0.03531556936487472,0.009261341427415725,0.002667818475480415,0.005137982650708186,0.00188060967927394,64,27,115,34,6,7,0.227,0.0
460,780,0.0,0.0,-1,0,0.0012404590670433494,0.00019950526574374428,0.03364805557212039,0.02788899829926249,0.0017009862883871922,0.0,0.0016957385326682641,0.0,20,0,22,0,0,0,0.309,0.0
96,423,0.13861386138613863,9.276607255714426,2,1,0.003063858700128036,0.0008973842031078067,0.042097756697394045,0.03218227779964558,0.0036083534863553235,0.0013633014965058875,0.0037622435704884765,0.0011299000595225836,51,21,52,24,5,9,0.689,0.0
944,862,0.0,0.0,-1,0,0.00019950526574374428,0.00019950526574374428,0.02788899829926249,0.02788899829926249,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.347,0.0
193,4,0.2077922077922078,10.350224839091911,2,0,0.0008349401436461149,0.002516822320626707,0.03147667412588091,0.038755707932196536,0.0010632869212006896,0.004007356829175577,0.0008245754428423919,0.0031183404615002723,15,42,10,59,8,5,0.864,0.0
4,520,0.25301204819277107,14.01383116393932,2,1,0.002516822320626707,0.0011654840377271019,0.038755707932196536,0.03407411229873758,0.004007356829175577,0.001620964783712575,0.0031183404615002723,0.0016632140284508626,42,24,59,21,8,11,0.887,0.0
307,696,0.05555555555555555,0.579953601178403,2,0,0.000558671214605069,0.0004262851133564743,0.02974761738931285,0.028901398294220275,0.0005689674760958482,0.00017989428464767256,0.0003875329423405436,0.00019635319819260992,7,4,11,4,1,1,0.641,0.0
82,121,0.404,66.08435053268366,2,1,0.0032834632441981516,0.00451408437731519,0.04526764382777745,0.05057468645585866,0.009261341427415725,0.009537409914479905,0.005137982650708186,0.006294482127546545,64,79,115,123,24,46,0.776,0.0
502,406,0.36363636363636365,5.84882306528094,2,1,0.0006614980427799317,0.0009457620911137181,0.02991307966985228,0.0314686978781663,0.0002397038473190497,0.00026477993743400296,0.0002095305765342176,0.0005984585085572114,12,15,11,11,3,5,0.988,0.0
405,891,0.011904761904761904,0.5515983410546411,-1,1,0.0022970652230158138,0.00019950526574374428,0.040389716294300486,0.02788899829926249,0.0056417964036715946,9.474286572895639e-05,0.003911809571304265,0.0,45,0,60,0,0,0,0.377,0.0
320,922,0.0,0.0,3,0,0.0013706067402801973,0.0007859271731032,0.033903421756521786,0.030432446168683524,0.001028343125396673,0.0002567660159294865,0.0010934896399654233,0.00037728697641847944,22,9,25,12,0,0,0.357,0.0
78,576,0.0,0.0,-1,0,0.0007383254162180026,0.0005789961674979732,0.03147899768065484,0.0308825162475409,0.0,0.0,0.001372214231887366,0.0011365529093528917,13,13,0,0,3,0,0.669,0.0
472,966,0.0,0.0,-1,0,0.0003585062269568578,0.0010214504596527093,0.02888881922836761,0.03168690897115153,0.0,0.0,0.0002071806518741394,0.0,5,0,0,0,0,0,-1.0,0.0
724,217,0.0,0.0,-1,0,0.00019950526574374428,0.0006085868443101876,0.02788899829926249,0.029646997146161494,0.0,0.0007839311057303461,0.0,0.0004548595804130803,0,7,0,13,0,0,0.125,0.0
525,9,0.21428571428571427,6.633851624663325,2,0,0.0013285087823399176,0.00112143234803825,0.032386848482337895,0.03138491568060515,0.0003943673927081173,0.00041933929739933966,0.0004561241576853707,0.0002849969678018444,20,17,18,22,5,6,0.973,0.0
308,219,0.0,0.0,2,0,0.0009207658240547339,0.0006832651728466546,0.03329530195845308,0.031075785797926768,0.0016641525232468678,0.0,0.0019333308609644738,0.0008993174920295858,17,12,11,0,1,0,0.151,0.0
751,834,0.0,0.0,-1,0,0.00032447702424941887,0.00019950526574374428,0.028838419032737057,0.02788899829926249,0.00022170847277930273,0.0,0.0002651328133913297,0.0,2,0,3,0,0,0,0.648,0.0
53,466,0.01818181818181818,0.6476398521807291,2,0,0.0009457938666923597,0.0011538671193254222,0.032687909165940776,0.03230360882288224,0.001069966123359411,0.0010081300421588136,0.0014059909766190046,0.0006795458138971174,15,17,15,24,2,1,0.124,0.0
352,971,0.0,0.0,4,0,0.0007385115263089157,0.000408707104676554,0.030675029621442678,0.02915265742066223,0.0003347959495139359,0.0019986514643795536,0.0005419064132188338,0.0002920081686708421,14,5,11,54,0,0,-0.383,0.0
146,183,0.020689655172413793,1.6927004393181875,2,0,0.0006255286609621378,0.004168509347523282,0.02987514937097397,0.04932130084393235,0.0007420272120454708,0.007284149122117416,0.00035195888744604035,0.00630294565607591,8,82,14,94,0,2,0.071,0.0
309,316,0.14,4.41807372204609,2,1,0.0011532936299073157,0.0010384428793050698,0.03232214416460508,0.03303488801743687,0.0011773415831167814,0.0009699040508517476,0.0007415766678611236,0.0012303010735453047,17,21,23,17,5,5,0.891,0.0
33,776,0.0,0.0,3,0,0.0007453907998302236,0.0008420629934699953,0.030929351569446092,0.03133863881377983,0.0007378771390888318,0.0003579577554986111,0.0007143723834085396,0.0006690000836754147,11,14,11,12,0,0,0.151,0.0
368,392,0.13333333333333333,2.7283656678570445,2,1,0.0016017222452545572,0.0007675577701254967,0.03503446495010934,0.03082111349337076,0.00074520282967347,0.0003814396881776675,0.0015954726909321953,0.0004920462466737814,27,11,17,5,6,0,0.869,0.0
918,837,0.0,0.0,-1,0,0.0006895194291190522,0.001324312254205437,0.030310958385244113,0.028029144019359284,0.0006436459962395105,3.4752156340933544e-58,0.0004250463491343334,1.6334722741862104e-56,10,0,7,0,0,0,0.181,0.0
258,347,0.018867924528301886,0.447828814096941,2,0,0.0009232777147998455,0.0009442718398815327,0.032463256410753,0.03150093387301468,0.002483155873389214,0.0003585703689064013,0.0015672889724652524,0.0007798132514543931,19,12,36,6,0,0,-0.187,0.0
918,327,0.02702702702702703,0.49785916284315224,2,0,0.0006895194291190522,0.0010907295320670748,0.030310958385244113,0.03261928542491249,0.0006436459962395105,0.0013307069529785369,0.0004250463491343334,0.0016442479904413638,10,15,7,9,1,0,-0.117,0.0
147,164,0.05970149253731343,2.0271348452215925,2,0,0.0009010448522435519,0.001212983970287026,0.03352269561010012,0.03288931696381386,0.0029165059217274194,0.0015624620056939587,0.002338414872288844,0.0009750786757125434,17,21,20,26,0,1,0.023,0.0
29,560,0.08,3.681362673918705,2,0,0.0015623936083985202,0.000856143586887857,0.03516947928716474,0.03136582784522331,0.0019506906942705169,0.001683131190772241,0.0020186450795330094,0.000690057829055799,31,14,28,31,0,2,0.296,0.0
249,64,0.1188118811881188,13.559541334835883,2,0,0.002960036698324744,0.00394770707509584,0.04551722753747826,0.046754175993258505,0.00854118828870755,0.004249245212776606,0.005961207974876059,0.00439996955615154,61,77,90,67,16,7,-0.392,0.0
635,34,0.0,0.0,3,0,0.00019950526574374428,0.0008161601957850713,0.02788899829926249,0.030649451700138802,0.00041852347344569445,0.0009094617679481898,0.0,0.0004661141743360124,0,8,3,16,0,0,0.076,0.0
28,434,0.15432098765432098,13.806837427278904,2,1,0.002985682000679362,0.004284511887763862,0.043525464343080716,0.05167460731062072,0.004275522768610996,0.007309558274353647,0.00518023968324871,0.006726376052937319,54,86,43,86,18,13,0.377,0.0
369,630,0.0,0.0,-1,0,0.0003908215644029691,0.001324312254205437,0.02911006781373076,0.028029144019359284,0.00020261262497875412,3.4752156340933544e-58,0.0004531967446324869,1.6334722741862104e-56,4,1,3,1,0,0,0.623,0.0
927,237,0.18181818181818182,2.5960443972820477,2,1,0.00035051187985183794,0.0007282732915343323,0.028566003221768835,0.0310437669651963,0.00023134398205615288,0.0009970509429379495,0.00011875000527019701,0.000880791977861263,3,13,6,15,1,4,0.954,0.0
533,822,0.038834951456310676,2.720439975453944,2,0,0.0022253676312754397,0.0007401626048176283,0.038642531356001285,0.03029071312377392,0.004417250759189881,0.0004986081102884305,0.002767696454567444,0.00043475910946419314,35,7,65,6,0,2,0.086,0.0
372,70,0.17391304347826086,2.5663198236694535,2,0,0.0008652041450108307,0.0006586627744697885,0.031812687297348055,0.03032398144793127,0.0013621621989897102,0.000548046878020013,0.0014426997702706816,0.0007287154808654263,15,13,13,4,4,3,0.772,0.0
497,771,0.0,0.0,3,0,0.0005720127124558514,0.0004253719333166844,0.03015236225588133,0.029250085819263392,0.0005202915584364513,0.0,0.0005348470765503047,0.00046190900915569154,9,6,5,0,1,0,0.404,0.0
60,960,0.0,0.0,-1,0,0.0013803532668526931,0.00019950526574374428,0.03410422701626247,0.02788899829926249,0.0012889686561859694,0.0,0.001031735973603432,0.0,26,0,27,0,0,0,0.593,0.0
36,14,0.0,0.0,3,0,0.0011669818660595206,0.001712419941413781,0.03303662103153836,0.035578387202907964,0.0011450468911362107,0.0023608434410267664,0.0015658894278568205,0.0016062977304573448,19,35,12,44,1,0,0.011,0.0
231,201,0.038461538461538464,1.8019903986335661,2,0,0.0014209781373117545,0.001104773534088211,0.0338421231274085,0.033783346081505516,0.0014440523843923482,0.002187122491576434,0.0009755203905700906,0.0019492089387009835,25,14,30,29,1,1,0.807,0.0
210,493,0.12903225806451613,6.1019290729369855,2,0,0.002101992705203108,0.0022108009667069772,0.04026577585059245,0.039310174433262166,0.0038935223638777486,0.0030445365465431727,0.004339997905142927,0.0037844068255979304,48,45,32,46,15,7,0.163,0.0
241,28,0.0,0.0,3,0,0.0007774603834791853,0.002985682000679362,0.030802871497071914,0.043525464343080716,0.00040176030956570036,0.004275522768610996,0.0005053345411161289,0.00518023968324871,13,54,10,43,0,0,-0.176,0.0
463,521,0.0,0.0,-1,0,0.001324312254205437,0.0005148538443939792,0.028029144019359284,0.02920768146803801,3.4752156340933544e-58,0.0002436482130105609,1.6334722741862104e-56,0.00037638645854310543,0,5,0,7,0,0,0.633,0.0
549,19,0.0625,3.858034006983676,2,1,0.0015849383997585354,0.00225405455902425,0.034465868660389885,0.03733935793529933,0.0019295387447354467,0.0017575462718036597,0.0015878612983960634,0.002311723951854254,26,40,45,30,3,5,0.458,0.0
303,392,0.0,0.0,3,0,0.002175547000267398,0.0007675577701254967,0.040091445829404056,0.03082111349337076,0.0047393717897944,0.0003814396881776675,0.0041471837194361075,0.0004920462466737814,47,11,51,5,0,0,-0.279,0.0
108,514,0.07407407407407407,1.4906653310899567,2,1,0.0011527307526143467,0.0005499712439090307,0.03186520698172436,0.029245074018082264,0.0010665040264056247,5.051603625449093e-05,0.00098359890405639,0.00033511976073981293,15,6,17,3,2,2,0.932,0.0
769,867,0.0,0.0,-1,0,0.0002746354113528607,0.00025583579857704015,0.028306523112545848,0.028293410067459692,0.0,0.0,0.00016052046071573996,0.0001188555650102676,0,2,0,0,0,0,0.752,0.0
912,287,0.0,0.0,3,0,0.0002572590156496511,0.0007558444844984433,0.028224749607762906,0.03065282389003318,4.257648579604931e-05,0.0008279811191363918,4.813948590447359e-05,0.0008403584617518542,0,12,2,9,0,0,-0.074,0.0
939,143,0.0,0.0,3,0,0.00019950526574374428,0.0014281437290746021,0.02788899829926249,0.03525290217884479,5.07167092564393e-05,0.0019832192629887007,0.0,0.002349601970897776,0,28,0,27,0,0,0.244,0.0
628,233,0.0,0.0,-1,0,0.0024231696195588914,0.0010983691513044077,0.028871102853589695,0.03398302286369633,2.0515441577026157e-06,0.0024454778124844067,9.64297141161487e-05,0.002113982958581776,4,18,1,28,0,0,0.035,0.0
173,569,0.0125,0.5104537371796872,2,0,0.00175787756902095,0.0013313144072023947,0.03731745310404688,0.032401251490926035,0.0029813291900467817,0.0008655379260913169,0.003280214445574773,0.0006810478517267154,32,19,33,19,0,1,-0.109,0.0
987,182,0.0,0.0,-1,0,0.0006007229588524268,0.0009796741890143613,0.02989866069812347,0.03155623936595761,0.0,0.0008279596167980827,0.0005148092351353439,0.0004342097766374479,9,15,0,24,0,0,-0.099,0.0
980,980,1.0,5.6679668886077605,0,0,0.00028468665638342833,0.00028468665638342833,0.028423643160437898,0.028423643160437898,0.0003071796309251459,0.0003071796309251459,0.00016665846900780837,0.00016665846900780837,3,3,6,6,3,6,1.0,0.0
162,236,0.0,0.0,3,0,0.001418404323676744,0.001328065408478973,0.03487094146309894,0.0355628890408118,0.001397087465489716,0.00183823311439899,0.0020908011766906562,0.0028271530896549486,26,27,22,23,2,0,0.158,0.0
808,622,0.0,0.0,-1,0,0.001324312254205437,0.00019950526574374428,0.028029144019359284,0.02788899829926249,3.4752156340933544e-58,0.0,1.6334722741862104e-56,0.0,0,0,0,0,0,0,0.507,0.0
7,666,0.14516129032258066,5.666949045347817,2,1,0.0014861864099524429,0.0005649340180378484,0.034092583981595495,0.030048298079421457,0.0015264374680380437,0.0007798407915900749,0.0010914938591910794,0.0006390957336189674,28,7,41,10,3,3,0.955,0.0
265,6,0.009523809523809525,0.5557591642691968,2,0,0.0010879206748322223,0.0029015893297974407,0.03152615019381691,0.04077902434401743,0.0005018900488612692,0.0030434576884159157,0.0003837240295183761,0.0025698300801255576,16,53,22,55,2,0,-0.25,0.0
639,4,0.0,0.0,-1,0,0.002027694263661788,0.002516822320626707,0.02886247478977317,0.038755707932196536,3.904152663807839e-06,0.004007356829175577,0.0001835087603760771,0.0031183404615002723,4,42,1,59,0,0,0.085,0.0
823,521,0.047619047619047616,0.8304820237218405,3,1,0.0007989907283402443,0.0005148538443939792,0.030459411847972535,0.02920768146803801,0.00023897672910255644,0.0002436482130105609,0.00023607408161287422,0.00037638645854310543,10,5,10,7,0,1,0.383,0.0
927,802,0.0,0.0,-1,0,0.00035051187985183794,0.00019950526574374428,0.028566003221768835,0.02788899829926249,0.00023134398205615288,0.00023162618308114242,0.00011875000527019701,0.0,3,0,6,3,0,0,0.036,0.0
15,15,1.0,17.40728044444146,0,0,0.0012379100219960316,0.0012379100219960316,0.03289691446768428,0.03289691446768428,0.0011993488860745356,0.0011993488860745356,0.001180184021334659,0.001180184021334659,21,21,18,18,21,18,1.0,0.0
